time_s,cart_pos_m,cart_vel_mps,pendulum_angle_wrapped_rad,pendulum_ang_vel_radps,cart_accel_mps2,pendulum_ang_accel_radps2,applied_force_N,mass_matrix_11,mass_matrix_12,mass_matrix_22
4.720000,1.028143,1.247908,0.642187,-7.393596,6.926085,-19.036677,2.919414,2.500000,0.240236,0.180000
4.740000,1.054457,1.381572,0.490618,-7.756672,6.347663,-17.035151,2.856909,2.500000,0.264613,0.180000
4.760000,1.083290,1.497817,0.332287,-8.064600,5.174048,-13.485167,2.746160,2.500000,0.283590,0.180000
4.780000,1.114173,1.584527,0.168615,-8.285330,3.404996,-8.338323,2.590440,2.500000,0.295745,0.180000
4.800000,1.146402,1.631195,0.001649,-8.390460,1.218424,-2.057666,2.393932,2.500000,0.300000,0.180000
4.820000,1.179118,1.632708,-0.166136,-8.366212,-1.048285,4.426923,2.161575,2.500000,0.295869,0.180000
4.840000,1.211423,1.591199,-0.332176,-8.218859,-3.030231,10.106051,1.898898,2.500000,0.283601,0.180000
4.860000,1.242534,1.515043,-0.494223,-7.971739,-4.487408,14.339641,1.611839,2.500000,0.264101,0.180000
4.880000,1.271870,1.415618,-0.650587,-7.655754,-5.361635,17.013111,1.306566,2.500000,0.238719,0.180000
4.900000,1.299078,1.303970,-0.800189,-7.299940,-5.728919,18.381926,0.989290,2.500000,0.208971,0.180000
4.920000,1.324007,1.188971,-0.942469,-6.926605,-5.719534,18.830508,0.666090,2.500000,0.176338,0.180000
4.940000,1.346656,1.076841,-1.077237,-6.550484,-5.461173,18.710836,0.342749,2.500000,0.142129,0.180000
4.960000,1.367126,0.971502,-1.204529,-6.180206,-5.055264,18.282943,0.024605,2.500000,0.107440,0.180000
4.980000,1.385576,0.875130,-1.324513,-5.820090,-4.573866,17.715166,-0.283574,2.500000,0.073140,0.180000
5.000000,1.402198,0.788723,-1.437412,-5.471859,-4.065097,17.105794,-0.577692,2.500000,0.039897,0.180000
5.020000,1.417193,0.712504,-1.543468,-5.135792,-3.559864,16.506014,-0.854399,2.500000,0.008197,0.180000
5.040000,1.430764,0.646179,-1.642922,-4.811411,-3.077371,15.937885,-1.111139,2.500000,-0.021619,0.180000
5.060000,1.443103,0.589172,-1.735998,-4.498017,-2.629229,15.406764,-1.346161,2.500000,-0.049335,0.180000
5.080000,1.454388,0.540734,-1.822911,-4.194912,-2.222024,14.909315,-1.558513,2.500000,-0.074836,0.180000
5.100000,1.464783,0.500002,-1.903859,-3.901467,-1.858928,14.438565,-1.747994,2.500000,-0.098082,0.180000
5.120000,1.474434,0.466077,-1.979031,-3.617241,-1.540820,13.986924,-1.915092,2.500000,-0.119097,0.180000
5.140000,1.483466,0.438070,-2.048608,-3.341913,-1.266886,13.547922,-2.060896,2.500000,-0.137951,0.180000
5.160000,1.491990,0.415120,-2.112765,-3.075272,-1.035105,13.117072,-2.186988,2.500000,-0.154747,0.180000
5.180000,1.500099,0.396406,-2.171676,-2.817187,-0.842605,12.692143,-2.295322,2.500000,-0.169610,0.180000
5.200000,1.507869,0.381177,-2.225509,-2.567548,-0.685925,12.273057,-2.388099,2.500000,-0.182679,0.180000
5.220000,1.515365,0.368756,-2.274433,-2.326216,-0.561256,11.861566,-2.467631,2.500000,-0.194098,0.180000
5.240000,1.522634,0.358540,-2.318612,-2.093013,-0.464648,11.460798,-2.536208,2.500000,-0.204012,0.180000
5.260000,1.529717,0.350009,-2.358206,-1.867685,-0.392166,11.074814,-2.595980,2.500000,-0.212558,0.180000
5.280000,1.536643,0.342718,-2.393370,-1.649892,-0.340009,10.708197,-2.648838,2.500000,-0.219870,0.180000
5.300000,1.543432,0.336297,-2.424249,-1.439197,-0.304588,10.365710,-2.696318,2.500000,-0.226066,0.180000
5.320000,1.550099,0.330445,-2.450981,-1.235071,-0.282570,10.052055,-2.739525,2.500000,-0.231257,0.180000
5.340000,1.556652,0.324926,-2.473692,-1.036892,-0.270894,9.771725,-2.779073,2.500000,-0.235537,0.180000
5.360000,1.563097,0.319559,-2.492492,-0.843952,-0.266770,9.528897,-2.815057,2.500000,-0.238988,0.180000
5.380000,1.569434,0.314221,-2.507479,-0.655461,-0.267670,9.327387,-2.847048,2.500000,-0.241679,0.180000
5.400000,1.575665,0.308834,-2.518734,-0.470558,-0.271320,9.170639,-2.874106,2.500000,-0.243664,0.180000
5.420000,1.581787,0.303364,-2.526319,-0.288317,-0.275701,9.061686,-2.894832,2.500000,-0.244985,0.180000
5.440000,1.587799,0.297813,-2.530278,-0.107754,-0.279059,9.003125,-2.907431,2.500000,-0.245668,0.180000
5.460000,1.593700,0.292218,-2.530634,0.072159,-0.279942,8.997062,-2.909802,2.500000,-0.245730,0.180000
5.480000,1.599488,0.286639,-2.527389,0.252488,-0.277240,9.045019,-2.899643,2.500000,-0.245170,0.180000
5.500000,1.605166,0.281157,-2.520524,0.434325,-0.270256,9.147824,-2.874569,2.500000,-0.243977,0.180000
5.520000,1.610736,0.275859,-2.509999,0.618767,-0.258785,9.305461,-2.832241,2.500000,-0.242126,0.180000
5.540000,1.616202,0.270833,-2.495749,0.806903,-0.243206,9.516910,-2.770493,2.500000,-0.239578,0.180000
5.560000,1.621571,0.266152,-2.477691,0.999788,-0.224579,9.779988,-2.687464,2.500000,-0.236278,0.180000
5.580000,1.626851,0.261858,-2.455719,1.198423,-0.204736,10.091198,-2.581722,2.500000,-0.232160,0.180000
5.600000,1.632048,0.257953,-2.429709,1.403725,-0.186365,10.445644,-2.452370,2.500000,-0.227140,0.180000
5.620000,1.637171,0.254370,-2.399520,1.616496,-0.173055,10.837017,-2.299144,2.500000,-0.221121,0.180000
5.640000,1.642224,0.250967,-2.364995,1.837401,-0.169311,11.257719,-2.122488,2.500000,-0.213991,0.180000
5.660000,1.647209,0.247499,-2.325966,2.066943,-0.180496,11.699143,-1.923603,2.500000,-0.205624,0.180000
5.680000,1.652121,0.243607,-2.282258,2.305444,-0.212713,12.152146,-1.704469,2.500000,-0.195882,0.180000
5.700000,1.656947,0.238805,-2.233688,2.553046,-0.272600,12.607735,-1.467848,2.500000,-0.184620,0.180000
5.720000,1.661663,0.232472,-2.180075,2.809716,-0.367047,13.057907,-1.217245,2.500000,-0.171683,0.180000
5.740000,1.666231,0.223848,-2.121240,3.075286,-0.502841,13.496618,-0.956849,2.500000,-0.156920,0.180000
5.760000,1.670596,0.212041,-2.057006,3.349484,-0.686258,13.920744,-0.691445,2.500000,-0.140184,0.180000
5.780000,1.674685,0.196044,-1.987205,3.632019,-0.922655,14.330860,-0.426301,2.500000,-0.121344,0.180000
5.800000,1.678403,0.174755,-1.911672,3.922656,-1.216040,14.731698,-0.167031,2.500000,-0.100294,0.180000
5.820000,1.681632,0.147007,-1.830246,4.221284,-1.568668,15.132056,0.080556,2.500000,-0.076965,0.180000
5.840000,1.684232,0.111612,-1.742766,4.528014,-1.980614,15.543947,0.310628,2.500000,-0.051337,0.180000
5.860000,1.686038,0.067404,-1.649069,4.843208,-2.449234,15.980755,0.517497,2.500000,-0.023458,0.180000
5.880000,1.686862,0.013305,-1.548978,5.167489,-2.968348,16.454043,0.695802,2.500000,0.006545,0.180000
5.900000,1.686498,-0.051593,-1.442303,5.501645,-3.526875,16.968434,0.840681,2.500000,0.038442,0.180000
5.920000,1.684722,-0.127915,-1.328841,5.846440,-4.106609,17.513663,0.947936,2.500000,0.071881,0.180000
5.940000,1.681304,-0.215807,-1.208373,6.202153,-4.678518,18.052456,1.014184,2.500000,0.106362,0.180000
5.960000,1.676016,-0.314709,-1.080686,6.567966,-5.197579,18.502995,1.036988,2.500000,0.141217,0.180000
5.980000,1.668653,-0.422914,-0.945607,6.940716,-5.595817,18.715696,1.014958,2.500000,0.175575,0.180000
6.000000,1.659059,-0.537095,-0.803057,7.313418,-5.776371,18.449791,0.947837,2.500000,0.208353,0.180000
6.020000,1.647166,-0.651686,-0.653154,7.673275,-5.614103,17.366727,0.836541,2.500000,0.238251,0.180000
6.040000,1.633043,-0.758478,-0.496345,8.000047,-4.975050,15.077285,0.683171,2.500000,0.263799,0.180000
6.060000,1.616949,-0.846872,-0.333555,8.266278,-3.768028,11.286981,0.490995,2.500000,0.283465,0.180000
6.080000,1.599367,-0.905574,-0.166300,8.441643,-2.023753,6.032885,0.264385,2.500000,0.295861,0.180000
6.100000,1.580986,-0.925603,0.003336,8.501403,0.048712,-0.135726,0.008734,2.500000,0.299998,0.180000
6.120000,1.562624,-0.903750,0.172919,8.436474,2.102203,-6.264580,-0.269676,2.500000,0.295526,0.180000
6.140000,1.545090,-0.843954,0.340031,8.257438,3.794811,-11.415548,-0.563817,2.500000,0.282823,0.180000
6.160000,1.529055,-0.755723,0.502626,7.989916,4.929241,-15.075586,-0.866094,2.500000,0.262896,0.180000
6.180000,1.514973,-0.650664,0.659242,7.664449,5.485852,-17.241879,-1.168537,2.500000,0.237137,0.180000
6.200000,1.503069,-0.539495,0.809000,7.308107,5.562223,-18.229433,-1.463010,2.500000,0.207067,0.180000
6.220000,1.493378,-0.430466,0.951492,6.940465,5.294473,-18.435647,-1.741427,2.500000,0.174141,0.180000
6.240000,1.485798,-0.329170,1.086625,6.573602,4.807695,-18.200517,-1.995968,2.500000,0.139643,0.180000
6.260000,1.480137,-0.238970,1.214484,6.213768,4.198133,-17.763707,-2.219293,2.500000,0.104646,0.180000
6.280000,1.476154,-0.161607,1.335239,5.863397,3.533455,-17.272910,-2.404739,2.500000,0.070015,0.180000
6.300000,1.473583,-0.097694,1.449085,5.522676,2.859192,-16.807611,-2.546507,2.500000,0.036423,0.180000
6.320000,1.472157,-0.047098,1.556205,5.190686,2.205633,-16.401897,-2.639820,2.500000,0.004377,0.180000
6.340000,1.471614,-0.009193,1.656762,4.866157,1.593137,-16.061647,-2.681058,2.500000,-0.025758,0.180000
6.360000,1.471711,0.016994,1.750892,4.547854,1.035561,-15.776407,-2.667856,2.500000,-0.053737,0.180000
6.380000,1.472224,0.032660,1.838711,4.234859,0.542386,-15.527411,-2.599173,2.500000,-0.079416,0.180000
6.400000,1.472956,0.039160,1.920319,3.926661,0.119789,-15.293051,-2.475320,2.500000,-0.102735,0.180000
6.420000,1.473739,0.037945,1.995809,3.623177,-0.228843,-15.052663,-2.297951,2.500000,-0.123700,0.180000
6.440000,1.474433,0.030506,2.065279,3.324710,-0.502681,-14.789105,-2.070021,2.500000,-0.142373,0.180000
6.460000,1.474928,0.018326,2.128835,3.031849,-0.703321,-14.490339,-1.795699,2.500000,-0.158857,0.180000
6.480000,1.475144,0.002836,2.186596,2.745373,-0.834584,-14.150144,-1.480258,2.500000,-0.173283,0.180000
6.500000,1.475028,-0.014633,2.238698,2.466124,-0.902232,-13.768076,-1.129927,2.500000,-0.185802,0.180000
6.520000,1.474553,-0.032878,2.285294,2.194899,-0.913571,-13.348834,-0.751720,2.500000,-0.196571,0.180000
6.540000,1.473715,-0.050856,2.326552,1.932361,-0.876983,-12.901220,-0.353245,2.500000,-0.205752,0.180000
6.560000,1.472527,-0.067698,2.362649,1.678962,-0.801455,-12.436929,0.057500,2.500000,-0.213497,0.180000
6.580000,1.471019,-0.082715,2.393773,1.434906,-0.696109,-11.969302,0.472345,2.500000,-0.219952,0.180000
6.600000,1.469233,-0.095402,2.420108,1.200119,-0.569819,-11.512241,0.883164,2.500000,-0.225248,0.180000
6.620000,1.467221,-0.105424,2.441837,0.974255,-0.430888,-11.079286,1.282085,2.500000,-0.229500,0.180000
6.640000,1.465036,-0.112604,2.459133,0.756703,-0.286813,-10.682958,1.661696,2.500000,-0.232807,0.180000
6.660000,1.462736,-0.116906,2.472155,0.546619,-0.144120,-10.334272,2.015226,2.500000,-0.235251,0.180000
6.680000,1.460378,-0.118415,2.481041,0.342952,-0.008263,-10.042461,2.336714,2.500000,-0.236896,0.180000
6.700000,1.458017,-0.117311,2.485908,0.144492,0.116443,-9.814805,2.621144,2.500000,-0.237789,0.180000
6.720000,1.455701,-0.113852,2.486846,-0.050103,0.226851,-9.656567,2.864552,2.500000,-0.237961,0.180000
6.740000,1.453476,-0.108346,2.483920,-0.242255,0.320990,-9.570980,3.064103,2.500000,-0.237425,0.180000
6.760000,1.451379,-0.101127,2.477163,-0.433435,0.398068,-9.559273,3.218131,2.500000,-0.236180,0.180000
6.780000,1.449440,-0.092535,2.466579,-0.625114,0.458454,-9.620720,3.326142,2.500000,-0.234210,0.180000
6.800000,1.447684,-0.082890,2.452145,-0.818734,0.503664,-9.752706,3.388789,2.500000,-0.231479,0.180000
6.820000,1.446130,-0.072472,2.433808,-1.015664,0.536323,-9.950825,3.407805,2.500000,-0.227941,0.180000
6.840000,1.444789,-0.061496,2.411488,-1.217168,0.560123,-10.209011,3.385917,2.500000,-0.223531,0.180000
6.860000,1.443673,-0.050095,2.385083,-1.424375,0.579756,-10.519735,3.326718,2.500000,-0.218171,0.180000
6.880000,1.442788,-0.038297,2.354468,-1.638250,0.600820,-10.874284,3.234533,2.500000,-0.211766,0.180000
6.900000,1.442144,-0.026010,2.319503,-1.859575,0.629683,-11.263148,3.114256,2.500000,-0.204208,0.180000
6.920000,1.441752,-0.013011,2.280032,-2.088939,0.673313,-11.676532,2.971175,2.500000,-0.195376,0.180000
6.940000,1.441631,0.001069,2.235889,-2.326737,0.739053,-12.104995,2.810801,2.500000,-0.185140,0.180000
6.960000,1.441806,0.016748,2.186905,-2.573184,0.834351,-12.540215,2.638684,2.500000,-0.173359,0.180000
6.980000,1.442316,0.034689,2.132904,-2.828347,0.966453,-12.975802,2.460242,2.500000,-0.159891,0.180000
7.000000,1.443214,0.055696,2.073713,-3.092193,1.142070,-13.408122,2.280600,2.500000,-0.144595,0.180000
7.020000,1.444570,0.080701,2.009159,-3.364649,1.367045,-13.836988,2.104439,2.500000,-0.127337,0.180000
7.040000,1.446475,0.110739,1.939070,-3.645673,1.646020,-14.266111,1.935877,2.500000,-0.108002,0.180000
7.060000,1.449041,0.146923,1.863274,-3.935345,1.982138,-14.703152,1.778360,2.500000,-0.086498,0.180000
7.080000,1.452401,0.190413,1.781597,-4.233926,2.376720,-15.159221,1.634593,2.500000,-0.062773,0.180000
7.100000,1.456714,0.242377,1.693854,-4.541930,2.828886,-15.647627,1.506490,2.500000,-0.036824,0.180000
7.120000,1.462160,0.303930,1.599852,-4.860136,3.334966,-16.181625,1.395157,2.500000,-0.008715,0.180000
7.140000,1.468942,0.376083,1.499374,-5.189555,3.887517,-16.770680,1.300911,2.500000,0.021408,0.180000
7.160000,1.477280,0.459659,1.392187,-5.531340,4.473672,-17.414564,1.223313,2.500000,0.053298,0.180000
7.180000,1.487407,0.555118,1.278032,-5.886390,5.072156,-18.094010,1.161240,2.500000,0.086580,0.180000
7.200000,1.499563,0.662394,1.156641,-6.254963,5.648960,-18.756441,1.112976,2.500000,0.120725,0.180000
7.220000,1.513977,0.780593,1.027749,-6.635868,6.151007,-19.295383,1.076320,2.500000,0.155024,0.180000
7.240000,1.530845,0.907415,0.891152,-7.024759,6.497848,-19.523644,1.048710,2.500000,0.188555,0.180000
7.260000,1.550303,1.038718,0.746764,-7.412797,6.576485,-19.150060,1.027361,2.500000,0.220167,0.180000
7.280000,1.572379,1.167742,0.594748,-7.784142,6.245261,-17.782385,1.009402,2.500000,0.248487,0.180000
7.300000,1.596934,1.284856,0.435669,-8.114691,5.363855,-15.004650,0.992014,2.500000,0.271976,0.180000
7.320000,1.623614,1.378109,0.270642,-8.373172,3.860700,-10.571462,0.972568,2.500000,0.289080,0.180000
7.340000,1.651820,1.435657,0.101436,-8.527647,1.821356,-4.675632,0.948745,2.500000,0.298458,0.180000
7.360000,1.680745,1.449237,-0.069614,-8.555437,-0.473975,1.925307,0.918642,2.500000,0.299273,0.180000
7.380000,1.709486,1.417599,-0.239908,-8.453155,-2.635260,8.151293,0.880865,2.500000,0.291408,0.180000
7.400000,1.737188,1.346955,-0.406985,-8.237996,-4.333992,13.105336,0.834589,2.500000,0.275495,0.180000
7.420000,1.763178,1.248344,-0.568876,-7.939975,-5.423844,16.423546,0.779606,2.500000,0.252752,0.180000
7.440000,1.787017,1.133882,-0.724247,-7.591109,-5.934686,18.241495,0.716333,2.500000,0.224700,0.180000
7.460000,1.808497,1.013988,-0.872359,-7.217762,-5.991029,18.942216,0.645807,2.500000,0.192907,0.180000
7.480000,1.827592,0.896317,-1.012917,-6.838148,-5.735241,18.931290,0.569638,2.500000,0.158816,0.180000
7.500000,1.844399,0.785850,-1.145916,-6.463093,-5.287467,18.528883,0.489955,2.500000,0.123663,0.180000
7.520000,1.859094,0.685508,-1.271509,-6.098151,-4.735488,17.950205,0.409312,2.500000,0.088452,0.180000
7.540000,1.871896,0.596729,-1.389924,-5.745393,-4.138259,17.323989,0.330584,2.500000,0.053966,0.180000
7.560000,1.883043,0.520020,-1.501408,-5.405032,-3.533650,16.718986,0.256848,2.500000,0.020800,0.180000
7.580000,1.892777,0.455277,-1.606203,-5.076288,-2.945136,16.165996,0.191249,2.500000,-0.010620,0.180000
7.600000,1.901331,0.402013,-1.704529,-4.757989,-2.386835,15.673602,0.136861,2.500000,-0.040000,0.180000
7.620000,1.908929,0.359542,-1.796584,-4.448954,-1.866900,15.238423,0.096546,2.500000,-0.067162,0.180000
7.640000,1.915779,0.327053,-1.882542,-4.148128,-1.389548,14.851587,0.072821,2.500000,-0.092016,0.180000
7.660000,1.922072,0.303669,-1.962558,-3.854637,-0.956327,14.502720,0.067727,2.500000,-0.114545,0.180000
7.680000,1.927981,0.288506,-2.036772,-3.567832,-0.566938,14.182288,0.082725,2.500000,-0.134788,0.180000
7.700000,1.933661,0.280708,-2.105312,-3.287210,-0.219710,13.882884,0.118595,2.500000,-0.152827,0.180000
7.720000,1.939253,0.279455,-2.168299,-3.012407,0.087977,13.599741,0.175369,2.500000,-0.168774,0.180000
7.740000,1.944878,0.283986,-2.225845,-2.743125,0.359370,13.330725,0.252284,2.500000,-0.182759,0.180000
7.760000,1.950646,0.293611,-2.278059,-2.479084,0.598042,13.075980,0.347769,2.500000,-0.194927,0.180000
7.780000,1.956652,0.307713,-2.325041,-2.219980,0.807605,12.837358,0.459450,2.500000,-0.205422,0.180000
7.800000,1.962981,0.325744,-2.366889,-1.965463,0.991455,12.617769,0.584198,2.500000,-0.214388,0.180000
7.820000,1.969705,0.347221,-2.403688,-1.715119,1.152569,12.420556,0.718192,2.500000,-0.221964,0.180000
7.840000,1.976890,0.371712,-2.435518,-1.468470,1.293355,12.248951,0.857022,2.500000,-0.228274,0.180000
7.860000,1.984591,0.398830,-2.462448,-1.224973,1.415561,12.105662,0.995803,2.500000,-0.233433,0.180000
7.880000,1.992858,0.428218,-2.484534,-0.984041,1.520232,11.992605,1.129320,2.500000,-0.237538,0.180000
7.900000,2.001733,0.459526,-2.501822,-0.745060,1.607728,11.910755,1.252183,2.500000,-0.240670,0.180000
7.920000,2.011250,0.492410,-2.514345,-0.507403,1.677764,11.860108,1.358995,2.500000,-0.242894,0.180000
7.940000,2.021437,0.526514,-2.522123,-0.270453,1.729486,11.839740,1.444529,2.500000,-0.244256,0.180000
7.960000,2.032316,0.561459,-2.525164,-0.033623,1.761553,11.847901,1.503896,2.500000,-0.244785,0.180000
7.980000,2.043898,0.596834,-2.523465,0.203637,1.772229,11.882167,1.532718,2.500000,-0.244489,0.180000
8.000000,2.056189,0.632192,-2.517012,0.441819,1.759478,11.939613,1.527284,2.500000,-0.243363,0.180000
8.020000,2.069183,0.667042,-2.505783,0.681354,1.721046,12.017001,1.484687,2.500000,-0.241377,0.180000
8.040000,2.082864,0.700847,-2.489747,0.922609,1.654551,12.110991,1.402949,2.500000,-0.238490,0.180000
8.060000,2.097206,0.733021,-2.468865,1.165883,1.557558,12.218376,1.281105,2.500000,-0.234638,0.180000
8.080000,2.112170,0.762930,-2.443096,1.411415,1.427658,12.336334,1.119273,2.500000,-0.229743,0.180000
8.100000,2.127703,0.789892,-2.412393,1.659393,1.262541,12.462713,0.918682,2.500000,-0.223712,0.180000
8.120000,2.143741,0.813182,-2.376703,1.909971,1.060068,12.596334,0.681671,2.500000,-0.216438,0.180000
8.140000,2.160201,0.832033,-2.335975,2.163296,0.818339,12.737301,0.411653,2.500000,-0.207800,0.180000
8.160000,2.176987,0.845643,-2.290152,2.419525,0.535756,12.887316,0.113044,2.500000,-0.197670,0.180000
8.180000,2.193986,0.853182,-2.239174,2.678869,0.211068,13.049944,-0.208840,2.500000,-0.185914,0.180000
8.200000,2.211068,0.853800,-2.182975,2.941642,-0.156607,13.230821,-0.547907,2.500000,-0.172395,0.180000
8.220000,2.228086,0.846629,-2.121482,3.208280,-0.567757,13.437762,-0.897453,2.500000,-0.156981,0.180000
8.240000,2.244876,0.830798,-2.054614,3.479394,-1.022487,13.680737,-1.250333,2.500000,-0.139549,0.180000
8.260000,2.261255,0.805439,-1.982272,3.755824,-1.520539,13.971697,-1.599155,2.500000,-0.119989,0.180000
8.280000,2.277024,0.769693,-1.904338,4.038670,-2.061272,14.324193,-1.936483,2.500000,-0.098217,0.180000
8.300000,2.291968,0.722714,-1.820672,4.329299,-2.643533,14.752715,-2.255045,2.500000,-0.074185,0.180000
8.320000,2.305852,0.663686,-1.731103,4.629383,-3.265421,15.271651,-2.547934,2.500000,-0.047886,0.180000
8.340000,2.318430,0.591852,-1.635421,4.940856,-3.923684,15.893550,-2.808803,2.500000,-0.019374,0.180000
8.360000,2.329436,0.506536,-1.533379,5.265859,-4.612638,16.626146,-3.032049,2.500000,0.011223,0.180000
8.380000,2.338597,0.407207,-1.424682,5.606629,-5.322286,17.467278,-3.212970,2.500000,0.043679,0.180000
8.400000,2.345629,0.293618,-1.308995,5.965150,-6.034985,18.396181,-3.347905,2.500000,0.077646,0.180000
8.420000,2.350249,0.165990,-1.185949,6.342701,-6.720330,19.358976,-3.434333,2.500000,0.112625,0.180000
8.440000,2.352182,0.025317,-1.055160,6.739032,-7.327515,20.246014,-3.470950,2.500000,0.147926,0.180000
8.460000,2.351190,-0.126056,-0.916284,7.150750,-7.774900,20.859763,-3.457710,2.500000,0.182632,0.180000
8.480000,2.347096,-0.283809,-0.769081,7.569493,-7.940636,20.880594,-3.395820,2.500000,0.215565,0.180000
8.500000,2.339842,-0.440725,-0.613563,7.979024,-7.661945,19.854771,-3.287711,2.500000,0.245280,0.180000
8.520000,2.329543,-0.586138,-0.450154,8.353209,-6.763162,17.262984,-3.136965,2.500000,0.270114,0.180000
8.540000,2.316564,-0.706337,-0.279906,8.656558,-5.132672,12.738462,-2.948211,2.500000,0.288324,0.180000
8.560000,2.301555,-0.786952,-0.104624,8.850548,-2.837554,6.410877,-2.726995,2.500000,0.298360,0.180000
8.580000,2.285422,-0.817449,0.073191,8.906447,-0.190596,-0.878790,-2.479619,2.500000,0.299197,0.180000
8.600000,2.269209,-0.795374,0.250664,8.817692,2.339773,-7.833326,-2.212955,2.500000,0.290624,0.180000
8.620000,2.253914,-0.727402,0.425054,8.602917,4.347339,-13.343079,-1.934259,2.500000,0.273305,0.180000
8.640000,2.240335,-0.626230,0.594171,8.296756,5.649909,-16.955737,-1.650954,2.500000,0.248584,0.180000
8.660000,2.228993,-0.505886,0.756564,7.936276,6.283916,-18.839174,-1.370429,2.500000,0.218160,0.180000
8.680000,2.220147,-0.378334,0.911464,7.551629,6.399253,-19.456585,-1.099826,2.500000,0.183777,0.180000
8.700000,2.213849,-0.252252,1.058606,7.163241,6.163159,-19.286003,-0.845847,2.500000,0.147026,0.180000
8.720000,2.210009,-0.133225,1.198049,6.782963,5.713060,-18.694846,-0.614569,2.500000,0.109253,0.180000
8.740000,2.208451,-0.024498,1.330019,6.416626,5.146618,-17.923769,-0.411284,2.500000,0.071537,0.180000
8.760000,2.208949,0.072296,1.454821,6.066259,4.527766,-17.113391,-0.240359,2.500000,0.034715,0.180000
8.780000,2.211259,0.156534,1.572776,5.731852,3.896553,-16.337114,-0.105133,2.500000,-0.000594,0.180000
8.800000,2.215127,0.228239,1.684194,5.412331,3.277296,-15.626922,-0.007839,2.500000,-0.033946,0.180000
8.820000,2.220307,0.287805,1.789359,5.106276,2.684575,-14.990892,0.050438,2.500000,-0.065048,0.180000
8.840000,2.226562,0.335856,1.888525,4.812233,2.126975,-14.424162,0.069765,2.500000,-0.093723,0.180000
8.860000,2.233670,0.373152,1.981919,4.528921,1.609425,-13.915615,0.051336,2.500000,-0.119892,0.180000
8.880000,2.241422,0.400519,2.069746,4.255309,1.134557,-13.451882,-0.002596,2.500000,-0.143551,0.180000
8.900000,2.249630,0.418825,2.152191,3.990633,0.703473,-13.019750,-0.088803,2.500000,-0.164757,0.180000
8.920000,2.258121,0.428950,2.229428,3.734387,0.316203,-12.607535,-0.203210,2.500000,-0.183611,0.180000
8.940000,2.266739,0.431761,2.301621,3.486265,-0.028053,-12.205816,-0.341036,2.500000,-0.200245,0.180000
8.960000,2.275348,0.428105,2.368932,3.246130,-0.330714,-11.807688,-0.496955,2.500000,-0.214817,0.180000
8.980000,2.283826,0.418797,2.431519,3.013962,-0.593666,-11.408700,-0.665274,2.500000,-0.227494,0.180000
9.000000,2.292067,0.404609,2.489543,2.789805,-0.819121,-11.006569,-0.840115,2.500000,-0.238453,0.180000
9.020000,2.299983,0.386266,2.543165,2.573725,-1.009476,-10.600760,-1.015602,2.500000,-0.247867,0.180000
9.040000,2.307495,0.364447,2.592547,2.365793,-1.167189,-10.192030,-1.186036,2.500000,-0.255907,0.180000
9.060000,2.314541,0.339780,2.637852,2.166052,-1.294687,-9.782005,-1.346069,2.500000,-0.262735,0.180000
9.080000,2.321071,0.312845,2.679243,1.974508,-1.394309,-9.372810,-1.490858,2.500000,-0.268502,0.180000
9.100000,2.327044,0.284178,2.716886,1.791119,-1.468271,-8.966786,-1.616197,2.500000,-0.273348,0.180000
9.120000,2.332430,0.254271,2.750942,1.615798,-1.518668,-8.566340,-1.718632,2.500000,-0.277398,0.180000
9.140000,2.337209,0.223575,2.781571,1.448412,-1.547501,-8.173831,-1.795535,2.500000,-0.280767,0.180000
9.160000,2.341370,0.192502,2.808930,1.288777,-1.556704,-7.791533,-1.845168,2.500000,-0.283553,0.180000
9.180000,2.344909,0.161425,2.833172,1.136668,-1.548192,-7.421671,-1.866696,2.500000,-0.285844,0.180000
9.200000,2.347830,0.130680,2.854445,0.991813,-1.523895,-7.066441,-1.860183,2.500000,-0.287717,0.180000
9.220000,2.350141,0.100562,2.872891,0.853898,-1.485788,-6.728050,-1.826556,2.500000,-0.289235,0.180000
9.240000,2.351858,0.071327,2.888645,0.722563,-1.435913,-6.408766,-1.767530,2.500000,-0.290454,0.180000
9.260000,2.353001,0.043189,2.901835,0.597405,-1.376377,-6.110937,-1.685527,2.500000,-0.291419,0.180000
9.280000,2.353594,0.016322,2.912579,0.477967,-1.309349,-5.836995,-1.583553,2.500000,-0.292167,0.180000
9.300000,2.353663,-0.009149,2.920988,0.363749,-1.237035,-5.589458,-1.465074,2.500000,-0.292730,0.180000
9.320000,2.353238,-0.033139,2.927160,0.254196,-1.161644,-5.370893,-1.333869,2.500000,-0.293129,0.180000
9.340000,2.352348,-0.055609,2.931183,0.148703,-1.085344,-5.183879,-1.193879,2.500000,-0.293384,0.180000
9.360000,2.351024,-0.076561,2.933131,0.046613,-1.010213,-5.030951,-1.049058,2.500000,-0.293505,0.180000
9.380000,2.349295,-0.096038,2.933066,-0.052779,-0.938188,-4.914535,-0.903222,2.500000,-0.293501,0.180000
9.400000,2.347191,-0.114121,2.931033,-0.150227,-0.871004,-4.836879,-0.759908,2.500000,-0.293374,0.180000
9.420000,2.344739,-0.130921,2.927064,-0.246526,-0.810143,-4.799984,-0.622253,2.500000,-0.293123,0.180000
9.440000,2.341962,-0.146577,2.921174,-0.342509,-0.756785,-4.805525,-0.492879,2.500000,-0.292742,0.180000
