time_s,cart_pos_m,cart_vel_mps,pendulum_angle_rad,pendulum_ang_vel_radps,cart_accel_mps2,pendulum_ang_accel_radps2,applied_force_N
3.310000,2.472806,-0.620587,3.117911,3.962789,-3.578344,6.349399,-3.351672
3.320000,2.466428,-0.654283,3.157833,4.019560,-3.155098,4.992281,-3.313875
3.330000,2.459735,-0.683574,3.198254,4.062387,-2.699031,3.565243,-3.261066
3.340000,2.452772,-0.708185,3.239032,4.090703,-2.220194,2.092153,-3.194010
3.350000,2.445587,-0.727939,3.280019,4.104164,-1.729504,0.598879,-3.113584
3.360000,2.438230,-0.742772,3.321066,4.102700,-1.238081,-0.888341,-3.020762
3.370000,2.430748,-0.752735,3.362024,4.086505,-0.756589,-2.344468,-2.916613
3.380000,2.423191,-0.757972,3.402748,4.055995,-0.294664,-3.747067,-2.802287
3.390000,2.415604,-0.758720,3.443098,4.011802,0.139536,-5.077339,-2.679010
3.400000,2.408030,-0.755292,3.482941,3.954730,0.539618,-6.320774,-2.548075
3.410000,2.400511,-0.748056,3.522153,3.885709,0.901072,-7.467404,-2.410827
3.420000,2.393081,-0.737411,3.560619,3.805731,1.221196,-8.511586,-2.268657
3.430000,2.385772,-0.723774,3.598235,3.715826,1.498937,-9.451570,-2.122990
3.440000,2.378614,-0.707571,3.634906,3.617038,1.734653,-10.288869,-1.975273
3.450000,2.371628,-0.689216,3.670549,3.510376,1.929803,-11.027520,-1.826964
3.460000,2.364835,-0.669103,3.705091,3.396798,2.086656,-11.673366,-1.679520
3.470000,2.358251,-0.647601,3.738465,3.277196,2.208021,-12.233403,-1.534388
3.480000,2.351887,-0.625051,3.770617,3.152391,2.297019,-12.715246,-1.392991
3.490000,2.345752,-0.601758,3.801498,3.023126,2.356888,-13.126671,-1.256717
3.500000,2.339853,-0.577999,3.831067,2.890065,2.390836,-13.475290,-1.126911
3.510000,2.334193,-0.554017,3.859289,2.753804,2.401943,-13.768323,-1.004859
3.520000,2.328773,-0.530027,3.886134,2.614863,2.393092,-14.012454,-0.891784
3.530000,2.323592,-0.506214,3.911578,2.473700,2.366925,-14.213751,-0.788833
3.540000,2.318647,-0.482739,3.935602,2.330715,2.325829,-14.377632,-0.697067
3.550000,2.313935,-0.459739,3.958188,2.186255,2.271934,-14.508870,-0.617456
3.560000,2.309451,-0.437335,3.979323,2.040627,2.207129,-14.611624,-0.550869
3.570000,2.305186,-0.415627,3.998998,1.894103,2.133075,-14.689483,-0.498066
3.580000,2.301135,-0.394700,4.017203,1.746913,2.051221,-14.745505,-0.459696
3.590000,2.297290,-0.374626,4.033934,1.599261,1.962834,-14.782278,-0.436285
3.600000,2.293640,-0.355463,4.049187,1.451328,1.869023,-14.801963,-0.428241
3.610000,2.290177,-0.337260,4.062960,1.303273,1.770761,-14.806347,-0.435842
3.620000,2.286891,-0.320058,4.075253,1.155242,1.668911,-14.796890,-0.459239
3.630000,2.283772,-0.303890,4.086066,1.007372,1.564239,-14.774762,-0.498450
3.640000,2.280810,-0.288780,4.095401,0.859786,1.457435,-14.740876,-0.553365
3.650000,2.277993,-0.274747,4.103263,0.712594,1.349121,-14.695926,-0.623744
3.660000,2.275312,-0.261802,4.109655,0.565905,1.239873,-14.640412,-0.709217
3.670000,2.272754,-0.249951,4.114583,0.419821,1.130223,-14.574665,-0.809290
3.680000,2.270309,-0.239197,4.118054,0.274445,1.020670,-14.498870,-0.923345
3.690000,2.267966,-0.229535,4.120074,0.129876,0.911682,-14.413084,-1.050648
3.700000,2.265714,-0.220959,4.120654,-0.013785,0.803701,-14.317255,-1.190353
3.710000,2.263543,-0.213457,4.119802,-0.156435,0.697142,-14.211236,-1.341507
3.720000,2.261442,-0.207011,4.117529,-0.297974,0.592393,-14.094800,-1.503059
3.730000,2.259400,-0.201602,4.113847,-0.438295,0.489812,-13.967645,-1.673868
3.740000,2.257406,-0.197206,4.108768,-0.577290,0.389724,-13.829414,-1.852712
3.750000,2.255452,-0.193798,4.102306,-0.714845,0.292418,-13.679693,-2.038294
3.760000,2.253527,-0.191348,4.094476,-0.850844,0.198137,-13.518022,-2.229257
3.770000,2.251622,-0.189824,4.085294,-0.985164,0.107077,-13.343901,-2.424189
3.780000,2.249728,-0.189195,4.074779,-1.117678,0.019379,-13.156788,-2.621639
3.790000,2.247835,-0.189426,4.062947,-1.248254,-0.064877,-12.956103,-2.820126
3.800000,2.245937,-0.190481,4.049820,-1.376753,-0.145681,-12.741225,-3.018148
3.810000,2.244023,-0.192328,4.035420,-1.503030,-0.223092,-12.511492,-3.214197
3.820000,2.242087,-0.194932,4.019768,-1.626932,-0.297249,-12.266198,-3.406770
3.830000,2.240122,-0.198262,4.002889,-1.748299,-0.368373,-12.004585,-3.594381
3.840000,2.238120,-0.202291,3.984811,-1.866966,-0.436767,-11.725843,-3.775569
3.850000,2.236074,-0.206991,3.965560,-1.982756,-0.502820,-11.429102,-3.948915
3.860000,2.233978,-0.212341,3.945166,-2.095485,-0.567007,-11.113431,-4.113049
3.870000,2.231825,-0.218326,3.923661,-2.204959,-0.629882,-10.777842,-4.266662
3.880000,2.229609,-0.224935,3.901078,-2.310973,-0.692076,-10.421287,-4.408517
3.890000,2.227324,-0.232167,3.877454,-2.413311,-0.754286,-10.042676,-4.537458
3.900000,2.224964,-0.240024,3.852825,-2.511748,-0.817261,-9.640883,-4.652419
3.910000,2.222522,-0.248518,3.827232,-2.606048,-0.881784,-9.214780,-4.752434
3.920000,2.219991,-0.257667,3.800719,-2.695961,-0.948658,-8.763266,-4.836641
3.930000,2.217366,-0.267501,3.773329,-2.781226,-1.018673,-8.285315,-4.904296
3.940000,2.214639,-0.278054,3.745110,-2.861574,-1.092574,-7.780042,-4.954771
3.950000,2.211803,-0.289368,3.716114,-2.936731,-1.171023,-7.246773,-4.987565
3.960000,2.208849,-0.301492,3.686394,-3.006414,-1.254568,-6.685120,-5.002307
3.970000,2.205770,-0.314477,3.656005,-3.070342,-1.343590,-6.095078,-4.998756
3.980000,2.202556,-0.328380,3.625007,-3.128230,-1.438269,-5.477127,-4.976810
3.990000,2.199199,-0.343260,3.593462,-3.179798,-1.538537,-4.832327,-4.936500
4.000000,2.195688,-0.359170,3.561433,-3.224787,-1.644034,-4.162412,-4.877994
4.010000,2.192012,-0.376158,3.528989,-3.262963,-1.754085,-3.469852,-4.801599
4.020000,2.188161,-0.394264,3.496198,-3.294118,-1.867688,-2.757899,-4.707753
4.030000,2.184123,-0.413518,3.463130,-3.318074,-1.983517,-2.030584,-4.597027
4.040000,2.179887,-0.433934,3.429860,-3.334701,-2.099931,-1.292692,-4.470117
4.050000,2.175440,-0.455511,3.396461,-3.343916,-2.215022,-0.549677,-4.327845
4.060000,2.170773,-0.478223,3.363007,-3.345697,-2.326681,0.192519,-4.171148
4.070000,2.165872,-0.502026,3.329572,-3.340086,-2.432684,0.927652,-4.001073
4.080000,2.160729,-0.526851,3.296230,-3.327185,-2.530780,1.649385,-3.818772
4.090000,2.155332,-0.552609,3.263052,-3.307160,-2.618799,2.351529,-3.625488
4.100000,2.149674,-0.579189,3.230109,-3.280234,-2.694760,3.028329,-3.422554
4.110000,2.143746,-0.606459,3.197469,-3.246693,-2.756966,3.674671,-3.211375
4.120000,2.137543,-0.634275,3.165196,-3.206864,-2.804095,4.286307,-2.993423
4.130000,2.131059,-0.662484,3.133352,-3.161102,-2.835253,4.859997,-2.770226
4.140000,2.124292,-0.690926,3.101993,-3.109796,-2.850013,5.393584,-2.543354
4.150000,2.117240,-0.719432,3.071173,-3.053361,-2.848420,5.886010,-2.314409
4.160000,2.109904,-0.747843,3.040941,-2.992208,-2.830983,6.337297,-2.085015
4.170000,2.102284,-0.776003,3.011343,-2.926748,-2.798634,6.748446,-1.856802
4.180000,2.094385,-0.803769,2.982419,-2.857371,-2.752676,7.121307,-1.631398
4.190000,2.086211,-0.831015,2.954207,-2.784444,-2.694715,7.458421,-1.410414
4.200000,2.077767,-0.857630,2.926741,-2.708310,-2.626597,7.762867,-1.195433
4.210000,2.069060,-0.883520,2.900051,-2.629283,-2.550337,8.038085,-0.987998
4.220000,2.060099,-0.908617,2.874164,-2.547633,-2.468046,8.287714,-0.789602
4.230000,2.050891,-0.932869,2.849106,-2.463599,-2.381875,8.515456,-0.601673
4.240000,2.041445,-0.956249,2.824899,-2.377382,-2.293958,8.724953,-0.425569
4.250000,2.031769,-0.978750,2.801565,-2.289148,-2.206376,8.919693,-0.262562
4.260000,2.021873,-1.000384,2.779123,-2.199028,-2.121118,9.102951,-0.113832
4.270000,2.011764,-1.021185,2.757591,-2.107120,-2.040056,9.277737,0.019543
4.280000,2.001451,-1.041203,2.736986,-2.013496,-1.964924,9.446742,0.136595
4.290000,1.990942,-1.060508,2.717326,-1.918198,-1.897309,9.612339,0.236473
4.300000,1.980244,-1.079181,2.698628,-1.821250,-1.838640,9.776580,0.318450
4.310000,1.969361,-1.097318,2.680907,-1.722659,-1.790195,9.941206,0.381931
4.320000,1.958299,-1.115024,2.664180,-1.622417,-1.753092,10.107664,0.426450
4.330000,1.947061,-1.132419,2.648464,-1.520499,-1.728297,10.277129,0.451684
4.340000,1.935651,-1.149632,2.633776,-1.416865,-1.716625,10.450527,0.457446
4.350000,1.924069,-1.166797,2.620133,-1.311474,-1.718752,10.628558,0.443695
4.360000,1.912315,-1.184055,2.607552,-1.204276,-1.735213,10.811727,0.410528
4.370000,1.900387,-1.201551,2.596053,-1.095219,-1.766415,11.000368,0.358188
4.380000,1.888282,-1.219435,2.585654,-0.984249,-1.812642,11.194671,0.287055
4.390000,1.875996,-1.237855,2.576375,-0.871307,-1.874058,11.394702,0.197650
4.400000,1.863523,-1.256966,2.568235,-0.756337,-1.950713,11.600422,0.090624
4.410000,1.850854,-1.276919,2.561255,-0.639281,-2.042549,11.811702,-0.033240
4.420000,1.837981,-1.297866,2.555457,-0.520085,-2.149403,12.028330,-0.173035
4.430000,1.824893,-1.319956,2.550861,-0.398697,-2.271011,12.250026,-0.327739
4.440000,1.811578,-1.343335,2.547490,-0.275068,-2.407007,12.476444,-0.496218
4.450000,1.798022,-1.368144,2.545367,-0.149153,-2.556928,12.707168,-0.677238
4.460000,1.784210,-1.394518,2.544515,-0.020912,-2.720209,12.941705,-0.869472
4.470000,1.770126,-1.422589,2.544957,0.109691,-2.896185,13.179477,-1.071510
4.480000,1.755752,-1.452481,2.546717,0.242685,-3.084083,13.419795,-1.281868
4.490000,1.741069,-1.484308,2.549819,0.378093,-3.283020,13.661841,-1.499003
4.500000,1.726059,-1.518176,2.554287,0.515926,-3.491991,13.904637,-1.721319
4.510000,1.710699,-1.554178,2.560145,0.656185,-3.709860,14.146999,-1.947182
4.520000,1.694968,-1.592398,2.567418,0.798859,-3.935345,14.387494,-2.174932
4.530000,1.678843,-1.632904,2.576130,0.943920,-4.166999,14.624379,-2.402891
4.540000,1.662302,-1.675752,2.586304,1.091325,-4.403190,14.855534,-2.629381
4.550000,1.645320,-1.720978,2.597964,1.241006,-4.642074,15.078385,-2.852735
4.560000,1.627874,-1.768598,2.611132,1.392860,-4.881562,15.289814,-3.071303
4.570000,1.609940,-1.818604,2.625828,1.546752,-5.119287,15.486067,-3.283472
4.580000,1.591494,-1.870967,2.642073,1.702512,-5.352572,15.662639,-3.487674
4.590000,1.572514,-1.925627,2.659884,1.859914,-5.578384,15.814177,-3.682398
4.600000,1.552975,-1.982497,2.679276,2.018688,-5.793303,15.934360,-3.866200
4.610000,1.532856,-2.041448,2.700262,2.178481,-5.993483,16.015813,-4.037715
4.620000,1.512139,-2.102307,2.722848,2.338857,-6.174628,16.050037,-4.195664
4.630000,1.490805,-2.164861,2.747039,2.499292,-6.331994,16.027372,-4.338868
4.640000,1.468837,-2.228849,2.772832,2.659174,-6.460412,15.937036,-4.466253
4.650000,1.446224,-2.293955,2.800217,2.817768,-6.554341,15.767247,-4.576856
4.660000,1.422956,-2.359802,2.829180,2.974213,-6.607976,15.505456,-4.669836
4.670000,1.399027,-2.425958,2.859692,3.127523,-6.615436,15.138792,-4.744479
4.680000,1.374437,-2.491935,2.891717,3.276592,-6.571005,14.654636,-4.800200
4.690000,1.349191,-2.557188,2.925205,3.420187,-6.469451,14.041353,-4.836550
4.700000,1.323298,-2.621129,2.960098,3.556981,-6.306407,13.289217,-4.853216
4.710000,1.296774,-2.683126,2.996318,3.685546,-6.078826,12.391542,-4.850027
4.720000,1.269644,-2.742496,3.033776,3.804342,-5.785426,11.345769,-4.826951
4.730000,1.241935,-2.798591,3.072367,3.911912,-5.427139,10.154504,-4.784098
4.740000,1.213685,-2.850800,3.111971,4.006893,-5.007378,8.826205,-4.721716
4.750000,1.184935,-2.898549,3.152458,4.088013,-4.532157,7.375499,-4.640190
4.760000,1.155731,-2.941303,3.193682,4.154100,-4.010023,5.823029,-4.540040
4.770000,1.126126,-2.978638,3.235488,4.204242,-3.451721,4.194593,-4.421913
4.780000,1.096177,-3.010259,3.277712,4.237841,-2.869594,2.519733,-4.286582
4.790000,1.065941,-3.035994,3.320188,4.254588,-2.276808,0.829793,-4.134938
4.800000,1.035477,-3.055803,3.362747,4.254487,-1.686520,-0.844067,-3.967981
4.810000,1.004844,-3.069771,3.405223,4.237849,-1.111082,-2.472773,-3.786817
4.820000,0.974100,-3.078106,3.447451,4.205258,-0.561313,-4.031081,-3.592645
4.830000,0.943300,-3.081116,3.489277,4.157537,-0.046012,-5.498705,-3.386749
4.840000,0.912495,-3.079170,3.530555,4.095650,0.428275,-6.860852,-3.170490
4.850000,0.881732,-3.072700,3.571147,4.020699,0.857320,-8.108268,-2.945290
4.860000,0.851054,-3.062176,3.610929,3.933870,1.239068,-9.236826,-2.712631
4.870000,0.820500,-3.048075,3.649789,3.836355,1.573337,-10.246785,-2.474031
4.880000,0.790103,-3.030866,3.687625,3.729323,1.861456,-11.141867,-2.231046
4.890000,0.759892,-3.010994,3.724347,3.613883,2.105885,-11.928342,-1.985245
4.900000,0.729891,-2.988882,3.759878,3.491090,2.309881,-12.614191,-1.738210
4.910000,0.700120,-2.964918,3.794147,3.361904,2.477160,-13.208335,-1.491513
4.920000,0.670597,-2.939448,3.827097,3.227196,2.611638,-13.720040,-1.246716
4.930000,0.641335,-2.912780,3.858676,3.087745,2.717240,-14.158464,-1.005346
4.940000,0.612345,-2.885186,3.888839,2.944242,2.797749,-14.532350,-0.768897
4.950000,0.583634,-2.856898,3.917549,2.797289,2.856712,-14.849827,-0.538808
4.960000,0.555208,-2.828116,3.944775,2.647414,2.897382,-15.118295,-0.316459
4.970000,0.527073,-2.799003,3.970489,2.495068,2.922686,-15.344375,-0.103157
4.980000,0.499229,-2.769702,3.994669,2.340643,2.935231,-15.533926,0.099872
4.990000,0.471679,-2.740330,4.017297,2.184485,2.937316,-15.692082,0.291491
5.000000,0.444422,-2.710983,4.038354,2.026889,2.930943,-15.823298,0.470662
5.010000,0.417459,-2.681735,4.057830,1.868100,2.917844,-15.931409,0.636454
5.020000,0.390787,-2.652646,4.075713,1.708332,2.899514,-16.019709,0.788046
5.030000,0.364405,-2.623760,4.091994,1.547767,2.877248,-16.091004,0.924739
5.040000,0.338311,-2.595110,4.106666,1.386561,2.852163,-16.147679,1.045955
5.050000,0.312502,-2.566720,4.119724,1.224850,2.825233,-16.191755,1.151244
5.060000,0.286976,-2.538606,4.131162,1.062756,2.797313,-16.224934,1.240285
5.070000,0.261729,-2.510775,4.140978,0.900382,2.769157,-16.248641,1.312891
5.080000,0.236759,-2.483223,4.149169,0.737814,2.741443,-16.264063,1.369006
5.090000,0.212064,-2.455943,4.155734,0.575128,2.714785,-16.272183,1.408708
5.100000,0.187640,-2.428922,4.160671,0.412394,2.689757,-16.273806,1.432206
5.110000,0.163484,-2.402141,4.163981,0.249672,2.666893,-16.269582,1.439840
5.120000,0.139596,-2.375575,4.165665,0.087018,2.646700,-16.260025,1.432074
5.130000,0.115972,-2.349196,4.165722,-0.075515,2.629663,-16.245536,1.409496
5.140000,0.092611,-2.322970,4.164155,-0.237878,2.616244,-16.226408,1.372811
5.150000,0.069512,-2.296858,4.160965,-0.400027,2.606885,-16.202842,1.322834
5.160000,0.046674,-2.270817,4.156155,-0.561919,2.602001,-16.174957,1.260485
5.170000,0.024096,-2.244803,4.149728,-0.723510,2.601980,-16.142790,1.186781
5.180000,0.001778,-2.218761,4.141686,-0.884760,2.607167,-16.106300,1.102828
5.190000,-0.020279,-2.192640,4.132034,-1.045623,2.617864,-16.065365,1.009809
5.200000,-0.042074,-2.166383,4.120775,-1.206054,2.634306,-16.019776,0.908980
5.210000,-0.063606,-2.139933,4.107915,-1.366003,2.656656,-15.969222,0.801653
5.220000,-0.084872,-2.113230,4.093457,-1.525420,2.684980,-15.913273,0.689192
5.230000,-0.105870,-2.086215,4.077408,-1.684247,2.719236,-15.851355,0.572997
5.240000,-0.126595,-2.058830,4.059774,-1.842419,2.759244,-15.782713,0.454496
5.250000,-0.147045,-2.031015,4.040562,-1.999870,2.804671,-15.706374,0.335132
5.260000,-0.167214,-2.002719,4.019780,-2.156520,2.854996,-15.621090,0.216352
5.270000,-0.187097,-1.973896,3.997435,-2.312266,2.909481,-15.525274,0.099593
5.280000,-0.206690,-1.944514,3.973537,-2.466991,2.967136,-15.416924,-0.013724
5.290000,-0.225986,-1.914547,3.948099,-2.620554,3.026695,-15.293548,-0.122210
5.300000,-0.244979,-1.883982,3.921131,-2.772796,3.086580,-15.152073,-0.224519
5.310000,-0.263663,-1.852825,3.892648,-2.923514,3.144860,-14.988742,-0.319356
5.320000,-0.282034,-1.821101,3.862667,-3.072476,3.199230,-14.799024,-0.405490
5.330000,-0.300083,-1.788860,3.831205,-3.219394,3.246974,-14.577522,-0.481761
5.340000,-0.317809,-1.756188,3.798286,-3.363912,3.284946,-14.317908,-0.547094
5.350000,-0.335206,-1.723203,3.763936,-3.505607,3.309587,-14.012894,-0.600501
5.360000,-0.352273,-1.690057,3.728185,-3.643986,3.316961,-13.654276,-0.641095
5.370000,-0.369008,-1.656935,3.691070,-3.778484,3.302829,-13.233056,-0.668096
5.380000,-0.385412,-1.624081,3.652631,-3.908417,3.262728,-12.739635,-0.680833
5.390000,-0.401491,-1.591782,3.612919,-4.033004,3.192175,-12.164220,-0.678756
5.400000,-0.417250,-1.560361,3.571991,-4.151380,3.086928,-11.497420,-0.661434
5.410000,-0.432702,-1.530179,3.529915,-4.262603,2.943302,-10.730963,-0.628566
5.420000,-0.447860,-1.501631,3.486767,-4.365649,2.758514,-9.858538,-0.579976
5.430000,-0.462742,-1.475144,3.442633,-4.459426,2.531093,-8.876781,-0.515621
5.440000,-0.477371,-1.451142,3.397612,-4.542844,2.261342,-7.786401,-0.435587
5.450000,-0.491774,-1.430050,3.351814,-4.614811,1.951664,-6.593028,-0.340093
5.460000,-0.505983,-1.412237,3.305358,-4.674370,1.606823,-5.307823,-0.229485
5.470000,-0.520031,-1.398012,3.258371,-4.720705,1.233945,-3.947565,-0.104239
5.480000,-0.533956,-1.387617,3.210990,-4.753152,0.842305,-2.534199,0.035048
5.490000,-0.547796,-1.381190,3.163355,-4.771303,0.442881,-1.093749,0.187657
5.500000,-0.561593,-1.378744,3.115612,-4.775037,0.047667,0.345318,0.352756
5.510000,-0.575385,-1.380178,3.067903,-4.764508,-0.331219,1.754264,0.529405
5.520000,-0.589209,-1.385275,3.020369,-4.740143,-0.682381,3.106118,0.716560
5.530000,-0.603101,-1.393704,2.973144,-4.702643,-0.995909,4.377490,0.913085
5.540000,-0.617093,-1.405047,2.926356,-4.652908,-1.264008,5.550080,1.117758
5.550000,-0.631210,-1.418814,2.880123,-4.592012,-1.481346,6.611484,1.329281
5.560000,-0.645475,-1.434488,2.834549,-4.521088,-1.645100,7.555252,1.546287
5.570000,-0.659904,-1.451535,2.789730,-4.441306,-1.754810,8.380466,1.767355
5.580000,-0.674509,-1.469413,2.745749,-4.353853,-1.812087,9.090948,1.991016
5.590000,-0.689294,-1.487614,2.702675,-4.259840,-1.820159,9.694141,2.215764
5.600000,-0.704260,-1.505667,2.660570,-4.160295,-1.783428,10.199995,2.440073
5.610000,-0.719405,-1.523149,2.619485,-4.056130,-1.707038,10.619898,2.662399
5.620000,-0.734720,-1.539694,2.579461,-3.948144,-1.596518,10.965822,2.881201
5.630000,-0.750195,-1.554984,2.540533,-3.837023,-1.457489,11.249613,3.094946
5.640000,-0.765815,-1.568766,2.502729,-3.723324,-1.295422,11.482458,3.302122
5.650000,-0.781564,-1.580835,2.466073,-3.607504,-1.115509,11.674579,3.501250
5.660000,-0.797425,-1.591035,2.430584,-3.489931,-0.922575,11.835047,3.690897
5.670000,-0.813379,-1.599257,2.396279,-3.370884,-0.721018,11.971704,3.869681
5.680000,-0.829404,-1.605437,2.363171,-3.250561,-0.514798,12.091171,4.036286
5.690000,-0.845481,-1.609547,2.331272,-3.129106,-0.307454,12.198907,4.189471
5.700000,-0.861588,-1.611593,2.300592,-3.006607,-0.102121,12.299302,4.328079
5.710000,-0.877705,-1.611609,2.271143,-2.883124,0.098423,12.395802,4.451044
5.720000,-0.893813,-1.609652,2.242933,-2.758688,0.291727,12.491019,4.557401
5.730000,-0.909892,-1.605805,2.215972,-2.633303,0.475645,12.586845,4.646292
5.740000,-0.925924,-1.600174,2.190270,-2.506950,0.648303,12.684560,4.716973
5.750000,-0.941890,-1.592880,2.165837,-2.379607,0.808055,12.784945,4.768818
5.760000,-0.957776,-1.584060,2.142681,-2.251242,0.953468,12.888367,4.801329
5.770000,-0.973567,-1.573864,2.120815,-2.121827,1.083297,12.994876,4.814130
5.780000,-0.989249,-1.562452,2.100249,-1.991332,1.196467,13.104274,4.806978
5.790000,-1.004812,-1.549994,2.080992,-1.859732,1.292060,13.216182,4.779764
5.800000,-1.020246,-1.536671,2.063058,-1.727003,1.369310,13.330100,4.732509
5.810000,-1.035544,-1.522669,2.046456,-1.593126,1.427583,13.445457,4.665368
5.820000,-1.050698,-1.508182,2.031199,-1.458090,1.466375,13.561663,4.578627
5.830000,-1.065706,-1.493407,2.017298,-1.321891,1.485305,13.678142,4.472703
5.840000,-1.080566,-1.478545,2.004765,-1.184529,1.484112,13.794370,4.348138
5.850000,-1.095277,-1.463795,1.993611,-1.046008,1.462647,13.909899,4.205596
5.860000,-1.109843,-1.449361,1.983849,-0.906336,1.420871,14.024383,4.045860
5.870000,-1.124266,-1.435444,1.975489,-0.765524,1.358849,14.137594,3.869824
5.880000,-1.138554,-1.422249,1.968542,-0.623586,1.276746,14.249435,3.678487
5.890000,-1.152714,-1.409974,1.963021,-0.480536,1.174819,14.359953,3.472947
