t,q_1,dq_1,q2,dq2,ddq1,ddq2,output_1,output_2,mass_matrix_11,mass_matrix_12,mass_matrix_22
17.480000,5.500261,0.659850,-2.450786,2.103403,1.029197,11.739608,0.704258,0.000000,2.500000,-0.231220,0.180000
17.500000,5.513663,0.680137,-2.406340,2.342770,0.993032,12.194657,0.873767,0.000000,2.500000,-0.222498,0.180000
17.520000,5.527459,0.699289,-2.357016,2.591058,0.914541,12.630379,1.027841,0.000000,2.500000,-0.212306,0.180000
17.540000,5.541620,0.716390,-2.302641,2.847809,0.786694,13.039641,1.162658,0.000000,2.500000,-0.200473,0.180000
17.560000,5.556094,0.730386,-2.243051,3.112444,0.603139,13.418571,1.274780,0.000000,2.500000,-0.186825,0.180000
17.580000,5.570807,0.740107,-2.178095,3.384347,0.358567,13.767528,1.361214,0.000000,2.500000,-0.171195,0.180000
17.600000,5.585662,0.744295,-2.107632,3.662977,0.049013,14.091842,1.419478,0.000000,2.500000,-0.153426,0.180000
17.620000,5.600534,0.741621,-2.031533,3.947932,-0.327855,14.402161,1.447644,0.000000,2.500000,-0.133382,0.180000
17.640000,5.615272,0.730727,-1.949674,4.239074,-0.772595,14.714187,1.444378,0.000000,2.500000,-0.110963,0.180000
17.660000,5.629699,0.710271,-1.861928,4.536639,-1.283906,15.047774,1.408968,0.000000,2.500000,-0.086111,0.180000
17.680000,5.643610,0.678951,-1.768161,4.841275,-1.858460,15.425230,1.341330,0.000000,2.500000,-0.058826,0.180000
17.700000,5.656776,0.635549,-1.668222,5.154089,-2.490603,15.868689,1.242018,0.000000,2.500000,-0.029182,0.180000
17.720000,5.668944,0.578997,-1.561933,5.476592,-3.171583,16.396208,1.112203,0.000000,2.500000,0.002659,0.180000
17.740000,5.679843,0.508452,-1.449083,5.810544,-3.887969,17.015796,0.953658,0.000000,2.500000,0.036424,0.180000
17.760000,5.689186,0.423384,-1.329423,6.157753,-4.618936,17.716180,0.768716,0.000000,2.500000,0.071711,0.180000
17.780000,5.696681,0.323800,-1.202674,6.519479,-5.331477,18.452306,0.560224,0.000000,2.500000,0.107959,0.180000
17.800000,5.702047,0.210590,-1.068549,6.895435,-5.973117,19.123220,0.331491,0.000000,2.500000,0.144419,0.180000
17.820000,5.705027,0.085885,-0.926780,7.282732,-6.463247,19.542631,0.086220,0.000000,2.500000,0.180124,0.180000
17.840000,5.705432,-0.046157,-0.777214,7.673484,-6.684124,19.407713,-0.171567,0.000000,2.500000,0.213861,0.180000
17.860000,5.703178,-0.178665,-0.619917,8.052521,-6.482284,18.292329,-0.437602,0.000000,2.500000,0.244178,0.180000
17.880000,5.698349,-0.301543,-0.455352,8.395417,-5.696496,15.717147,-0.707457,0.000000,2.500000,0.269432,0.180000
17.900000,5.691266,-0.401949,-0.284561,8.669195,-4.230581,11.357447,-0.976630,0.000000,2.500000,0.287936,0.180000
17.920000,5.682510,-0.466666,-0.109282,8.838626,-2.157823,5.358126,-1.240628,0.000000,2.500000,0.298210,0.180000
17.940000,5.672902,-0.486174,0.068111,8.877806,0.223346,-1.484135,-1.495057,0.000000,2.500000,0.299304,0.180000
17.960000,5.663379,-0.458595,0.244922,8.781681,2.477612,-7.970682,-1.735700,0.000000,2.500000,0.291047,0.180000
17.980000,5.654830,-0.390447,0.418593,8.568231,4.232848,-13.091519,-1.958603,0.000000,2.500000,0.274099,0.180000
18.000000,5.647952,-0.293745,0.587086,8.269922,5.325181,-16.446080,-2.160140,0.000000,2.500000,0.249768,0.180000
18.020000,5.643182,-0.181634,0.749054,7.921102,5.791847,-18.202746,-2.337089,0.000000,2.500000,0.219700,0.180000
18.040000,5.640714,-0.065300,0.903781,7.549542,5.774542,-18.799704,-2.486682,0.000000,2.500000,0.185593,0.180000
18.060000,5.640544,0.047180,1.051010,7.173823,5.431122,-18.686595,-2.606659,0.000000,2.500000,0.149008,0.180000
18.080000,5.642540,0.150649,1.190777,6.804487,4.892099,-18.207995,-2.695309,0.000000,2.500000,0.111281,0.180000
18.100000,5.646490,0.242193,1.323266,6.446425,4.251275,-17.587671,-2.751493,0.000000,2.500000,0.073503,0.180000
18.120000,5.652139,0.320444,1.448719,6.101063,3.571382,-16.953157,-2.774666,0.000000,2.500000,0.036532,0.180000
18.140000,5.659217,0.385057,1.567390,5.767985,2.893072,-16.366328,-2.764879,0.000000,2.500000,0.001022,0.180000
18.160000,5.667452,0.436357,1.679512,5.445941,2.242527,-15.847943,-2.722777,0.000000,2.500000,-0.032551,0.180000
18.180000,5.676587,0.475064,1.785293,5.133619,1.636962,-15.394592,-2.649579,0.000000,2.500000,-0.063857,0.180000
18.200000,5.686378,0.502208,1.884914,4.829837,1.087704,-14.989859,-2.547055,0.000000,2.500000,-0.092693,0.180000
18.220000,5.696606,0.518998,1.978538,4.533848,0.602193,-14.611621,-2.417481,0.000000,2.500000,-0.118961,0.180000
18.240000,5.707078,0.526752,2.066317,4.245350,0.184841,-14.236955,-2.263600,0.000000,2.500000,-0.142647,0.180000
18.260000,5.717625,0.526855,2.148403,3.964474,-0.162538,-13.845486,-2.088562,0.000000,2.500000,-0.163806,0.180000
18.280000,5.728110,0.520712,2.224951,3.691744,-0.440510,-13.421492,-1.895860,0.000000,2.500000,-0.182547,0.180000
18.300000,5.738422,0.509684,2.296132,3.427913,-0.651892,-12.955090,-1.689270,0.000000,2.500000,-0.199016,0.180000
18.320000,5.748474,0.495050,2.362132,3.173855,-0.801475,-12.442483,-1.472768,0.000000,2.500000,-0.213388,0.180000
18.340000,5.758207,0.477993,2.423157,2.930504,-0.895608,-11.885437,-1.250460,0.000000,2.500000,-0.225851,0.180000
18.360000,5.767584,0.459546,2.479430,2.698692,-0.941785,-11.290295,-1.026505,0.000000,2.500000,-0.236599,0.180000
18.380000,5.776586,0.440587,2.531186,2.479084,-0.948130,-10.666679,-0.805034,0.000000,2.500000,-0.245825,0.180000
18.400000,5.785209,0.421831,2.578677,2.272138,-0.922917,-10.026099,-0.590076,0.000000,2.500000,-0.253711,0.180000
18.420000,5.793464,0.403827,2.622158,2.078071,-0.874174,-9.380749,-0.385485,0.000000,2.500000,-0.260430,0.180000
18.440000,5.801370,0.386970,2.661886,1.896859,-0.809368,-8.742527,-0.194865,0.000000,2.500000,-0.266139,0.180000
18.460000,5.808952,0.371515,2.698116,1.728250,-0.735205,-8.122302,-0.021515,0.000000,2.500000,-0.270980,0.180000
18.480000,5.816241,0.357586,2.731097,1.571784,-0.657516,-7.529514,0.131638,0.000000,2.500000,-0.275077,0.180000
18.500000,5.823266,0.345204,2.761064,1.426833,-0.581221,-6.971978,0.262084,0.000000,2.500000,-0.278541,0.180000
18.520000,5.830059,0.334300,2.788242,1.292629,-0.510344,-6.455835,0.367775,0.000000,2.500000,-0.281466,0.180000
18.540000,5.836647,0.324733,2.812835,1.168293,-0.448066,-5.985657,0.447158,0.000000,2.500000,-0.283933,0.180000
18.560000,5.843056,0.316304,2.835033,1.052874,-0.396796,-5.564605,0.499199,0.000000,2.500000,-0.286013,0.180000
18.580000,5.849305,0.308776,2.855003,0.945369,-0.358252,-5.194592,0.523396,0.000000,2.500000,-0.287764,0.180000
18.600000,5.855411,0.301882,2.872894,0.844744,-0.333534,-4.876497,0.519786,0.000000,2.500000,-0.289235,0.180000
18.620000,5.861383,0.295338,2.888832,0.749962,-0.323207,-4.610338,0.488941,0.000000,2.500000,-0.290468,0.180000
18.640000,5.867225,0.288857,2.902924,0.659989,-0.327364,-4.395428,0.431948,0.000000,2.500000,-0.291496,0.180000
18.660000,5.872935,0.282149,2.915257,0.573811,-0.345694,-4.230540,0.350390,0.000000,2.500000,-0.292349,0.180000
18.680000,5.878507,0.274939,2.925895,0.490445,-0.377539,-4.114019,0.246314,0.000000,2.500000,-0.293048,0.180000
18.700000,5.883928,0.266964,2.934887,0.408941,-0.421944,-4.043893,0.122186,0.000000,2.500000,-0.293614,0.180000
18.720000,5.889179,0.257985,2.942259,0.328395,-0.477708,-4.017974,-0.019152,0.000000,2.500000,-0.294060,0.180000
18.740000,5.894239,0.247789,2.948023,0.247943,-0.543428,-4.033931,-0.174540,0.000000,2.500000,-0.294397,0.180000
18.760000,5.899082,0.236192,2.952172,0.166774,-0.617539,-4.089358,-0.340554,0.000000,2.500000,-0.294634,0.180000
18.780000,5.903677,0.223043,2.954684,0.084122,-0.698352,-4.181837,-0.513573,0.000000,2.500000,-0.294775,0.180000
18.800000,5.907992,0.208225,2.955522,-0.000730,-0.784089,-4.308981,-0.689842,0.000000,2.500000,-0.294822,0.180000
18.820000,5.911994,0.191659,2.954636,-0.088453,-0.872917,-4.468476,-0.865546,0.000000,2.500000,-0.294772,0.180000
18.840000,5.915646,0.173300,2.951961,-0.179670,-0.962970,-4.658107,-1.036869,0.000000,2.500000,-0.294622,0.180000
18.860000,5.918914,0.153144,2.947422,-0.274964,-1.052376,-4.875779,-1.200071,0.000000,2.500000,-0.294362,0.180000
18.880000,5.921760,0.131222,2.940932,-0.374875,-1.139274,-5.119525,-1.351548,0.000000,2.500000,-0.293981,0.180000
18.900000,5.924151,0.107602,2.932393,-0.479907,-1.221825,-5.387500,-1.487900,0.000000,2.500000,-0.293459,0.180000
18.920000,5.926054,0.082390,2.921698,-0.590525,-1.298216,-5.677963,-1.605987,0.000000,2.500000,-0.292776,0.180000
18.940000,5.927437,0.055727,2.908732,-0.707164,-1.366659,-5.989251,-1.702987,0.000000,2.500000,-0.291903,0.180000
18.960000,5.928274,0.027789,2.893369,-0.830223,-1.425380,-6.319733,-1.776442,0.000000,2.500000,-0.290805,0.180000
18.980000,5.928542,-0.001212,2.875477,-0.960070,-1.472599,-6.667749,-1.824304,0.000000,2.500000,-0.289440,0.180000
19.000000,5.928221,-0.031027,2.854919,-1.097038,-1.506502,-7.031555,-1.844968,0.000000,2.500000,-0.287757,0.180000
19.020000,5.927297,-0.061371,2.831546,-1.241425,-1.525211,-7.409242,-1.837300,0.000000,2.500000,-0.285696,0.180000
19.040000,5.925764,-0.091921,2.805210,-1.393486,-1.526743,-7.798676,-1.800659,0.000000,2.500000,-0.283186,0.180000
19.060000,5.923621,-0.122312,2.775754,-1.553434,-1.508966,-8.197437,-1.734906,0.000000,2.500000,-0.280147,0.180000
19.080000,5.920876,-0.152135,2.743019,-1.721428,-1.469571,-8.602799,-1.640408,0.000000,2.500000,-0.276485,0.180000
19.100000,5.917543,-0.180934,2.706843,-1.897570,-1.406036,-9.011749,-1.518035,0.000000,2.500000,-0.272093,0.180000
19.120000,5.913649,-0.208197,2.667062,-2.081901,-1.315618,-9.421081,-1.369141,0.000000,2.500000,-0.266852,0.180000
19.140000,5.909229,-0.233360,2.623512,-2.274395,-1.195367,-9.827570,-1.195546,0.000000,2.500000,-0.260631,0.180000
19.160000,5.904332,-0.255792,2.576032,-2.474965,-1.042167,-10.228269,-0.999505,0.000000,2.500000,-0.253287,0.180000
19.180000,5.899020,-0.274805,2.524461,-2.683471,-0.852816,-10.620895,-0.783669,0.000000,2.500000,-0.244663,0.180000
19.200000,5.893368,-0.289643,2.468642,-2.899739,-0.624128,-11.004327,-0.551046,0.000000,2.500000,-0.234596,0.180000
19.220000,5.887468,-0.299488,2.408421,-3.123587,-0.353076,-11.379166,-0.304946,0.000000,2.500000,-0.222917,0.180000
19.240000,5.881428,-0.303465,2.343649,-3.354866,-0.036928,-11.748298,-0.048930,0.000000,2.500000,-0.209454,0.180000
19.260000,5.875374,-0.300649,2.274177,-3.593518,0.326618,-12.117395,0.213250,0.000000,2.500000,-0.194040,0.180000
19.280000,5.869453,-0.290073,2.199858,-3.839623,0.739319,-12.495272,0.477717,0.000000,2.500000,-0.176516,0.180000
19.300000,5.863830,-0.270740,2.120541,-4.093466,1.202308,-12.894010,0.740529,0.000000,2.500000,-0.156741,0.180000
19.320000,5.858689,-0.241642,2.036064,-4.355621,1.716058,-13.328800,0.997747,0.000000,2.500000,-0.134599,0.180000
19.340000,5.854236,-0.201762,1.946255,-4.626977,2.280289,-13.817422,1.245502,0.000000,2.500000,-0.110010,0.180000
19.360000,5.850697,-0.150101,1.850916,-4.908806,2.893831,-14.379287,1.480063,0.000000,2.500000,-0.082941,0.180000
19.380000,5.848317,-0.085696,1.749822,-5.202767,3.554248,-15.033846,1.697895,0.000000,2.500000,-0.053421,0.180000
19.400000,5.847360,-0.007648,1.642710,-5.510892,4.257049,-15.797944,1.895726,0.000000,2.500000,-0.021556,0.180000
19.420000,5.848107,0.084816,1.529276,-5.835484,4.994153,-16.681407,2.070600,0.000000,2.500000,0.012452,0.180000
19.440000,5.850853,0.192253,1.409165,-6.178918,5.751156,-17.679434,2.219933,0.000000,2.500000,0.048278,0.180000
19.460000,5.855898,0.314830,1.281980,-6.543220,6.502643,-18.759591,2.341553,0.000000,2.500000,0.085445,0.180000
19.480000,5.863543,0.452033,1.147291,-6.929313,7.204734,-19.840288,2.433749,0.000000,2.500000,0.123288,0.180000
19.500000,5.874067,0.602216,1.004670,-7.335782,7.784335,-20.757919,2.495295,0.000000,2.500000,0.160910,0.180000
19.520000,5.887695,0.761832,0.853764,-7.756647,8.125908,-21.223873,2.525479,0.000000,2.500000,0.197145,0.180000
19.540000,5.904562,0.924565,0.694391,-8.178760,8.063394,-20.789759,2.524121,0.000000,2.500000,0.230533,0.180000
19.560000,5.924633,1.080319,0.526759,-8.578365,7.393736,-18.872120,2.491574,0.000000,2.500000,0.259332,0.180000
19.580000,5.947635,1.215068,0.351643,-8.920055,5.942110,-14.929108,2.428728,0.000000,2.500000,0.281642,0.180000
19.600000,5.972987,1.312600,0.170629,-9.161012,3.689872,-8.836749,2.336997,0.000000,2.500000,0.295643,0.180000
19.620000,5.999796,1.358994,-0.013868,-9.263500,0.896593,-1.267438,2.218298,0.000000,2.500000,0.299971,0.180000
19.640000,6.026963,1.348215,-0.198871,-9.211112,-1.932925,6.388204,2.075025,0.000000,2.500000,0.294087,0.180000
19.660000,6.053373,1.284933,-0.381364,-9.017034,-4.283083,12.710882,1.910009,0.000000,2.500000,0.278447,0.180000
19.680000,6.078096,1.182053,-0.558843,-8.716680,-5.869555,16.963217,1.726471,0.000000,2.500000,0.254361,0.180000
19.700000,6.100496,1.055315,-0.729604,-8.351994,-6.686511,19.205796,1.527975,0.000000,2.500000,0.223632,0.180000
19.720000,6.120243,0.918670,-0.892733,-7.958516,-6.892818,19.939481,1.318361,0.000000,2.500000,0.188186,0.180000
19.740000,6.137246,0.782358,-1.047918,-7.560682,-6.684709,19.729040,1.101683,0.000000,2.500000,0.149813,0.180000
19.760000,6.151584,0.652931,-1.195228,-7.172659,-6.227559,19.017523,0.882141,0.000000,2.500000,0.110041,0.180000
19.780000,6.163435,0.534124,-1.334937,-6.801375,-5.639126,18.093572,0.664001,0.000000,2.500000,0.070104,0.180000
19.800000,6.173032,0.427723,-1.467411,-6.449211,-4.995862,17.122000,0.451525,0.000000,2.500000,0.030960,0.180000
19.820000,6.180631,0.334333,-1.593034,-6.116247,-4.345165,16.184929,0.248891,0.000000,2.500000,-0.006671,0.180000
19.840000,6.186491,0.253779,-1.712181,-5.801376,-3.715411,15.314267,0.060115,0.000000,2.500000,-0.042274,0.180000
19.860000,6.190864,0.185460,-1.825200,-5.503200,-3.123345,14.513674,-0.111023,0.000000,2.500000,-0.075500,0.180000
19.880000,6.193985,0.128527,-1.932412,-5.220430,-2.578576,13.772152,-0.261050,0.000000,2.500000,-0.106136,0.180000
19.900000,6.196074,0.081970,-2.034113,-4.952038,-2.086160,13.072402,-0.386871,0.000000,2.500000,-0.134075,0.180000
19.920000,6.197326,0.044717,-2.130584,-4.697381,-1.648160,12.395822,-0.485829,0.000000,2.500000,-0.159302,0.180000
19.940000,6.197917,0.015681,-2.222098,-4.456165,-1.264411,11.725561,-0.555763,0.000000,2.500000,-0.181867,0.180000
19.960000,6.198001,-0.006208,-2.308921,-4.228406,-0.933011,11.048243,-0.595049,0.000000,2.500000,-0.201871,0.180000
19.980000,6.197710,-0.021966,-2.391325,-4.014344,-0.650638,10.354750,-0.602645,0.000000,2.500000,-0.219452,0.180000
20.000000,6.197157,-0.032531,-2.469588,-3.814357,-0.412868,9.640286,-0.578118,0.000000,2.500000,-0.234773,0.180000
